PRICE_DATE,PR_PROD_NAME,MARKET_NAME,PRICE_DAY
01-APR-19,อ้อยโรงงาน,"บริษัทไทยเอกลักษณ์ อุตรดิตถ์",781.21
01-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท สุขสมบูรณ์น้ำมันปาล์ม จำกัด ชลบุรี",2.45
01-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัทยูนิวานิชน้ำมันปาล์ม กระบี่",2.4
01-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ชุมนุมสหกรณ์ชาวสวนปาล์มน้ำมันกระบี่ จำกัด กระบี่",2.1
01-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ลานปาล์ม หานลุ่มปาล์ม(คุณสมเดช ก่อเซ็ม) พังงา",2.1
01-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัทแสงศิริน้ำมันปาล์ม จำกัด สุราษฎร์ธานี",2.5
01-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี",2.3
01-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ทักษิณ อุตสาหกรรมน้ำมันปาล์ม จำกัด สุราษฎร์ธานี",2.3
01-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ท่าฉางสวนปาล์มน้ำมันอุตสาหกรรม จำกัด สุราษฎร์ธานี",2.5
01-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ลานพระบาท สุราษฎร์ธานี",2.3
01-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ราคา ณ ไร่นา ผลปาล์มน้ำมัน (รายวัน) สุราษฎร์ธานี",2.3
01-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","สหกรณ์นิคมการเกษตรท่าแซะ ชุมพร",2.3
01-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ศรีเจริญปาล์มออยล์ จำกัด ชุมพร",2.2
01-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท วิจิตรภัณฑ์สวนปาล์ม จำกัด ชุมพร",2.3
01-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ราคา ณ ไร่นา ผลปาล์มน้ำมัน (รายวัน) ชุมพร",2.1
01-APR-19,"มะพร้าวผลแห้งทั้งเปลือก ขนาดใหญ่","จุดรับซื้อ ผู้ใหญ่วิโรจน์ สว่างงาม สมุทรสงคราม",600
01-APR-19,สับปะรดโรงงานผลขนาดใหญ่,"โรงงานอาหารสยาม ชลบุรี",4.6
01-APR-19,สับปะรดโรงงานผลขนาดใหญ่,"บริษัท SAICO จำกัด ระยอง",5.2
01-APR-19,สับปะรดโรงงานผลขนาดใหญ่,"กลุ่มสหกรณ์ผู้ปลูกสับปะรด ราชบุรี",5.3
01-APR-19,สับปะรดโรงงานผลขนาดใหญ่,"บ. สามร้อยยอดจำกัด (เอส.อาร์.วาย.) ประจวบคีรีขันธ์",6.2
01-APR-19,สับปะรดโรงงานผลขนาดใหญ่,"บ. กุยบุรีผลไม้กระป๋องจำกัด (เค.เอฟ.ซี.) ประจวบคีรีขันธ์",5.9
01-APR-19,ทุเรียนพันธุ์หมอนทองผลขนาดคละ,"ตลาดกลางผลไม้เนินสูง จันทบุรี",90
01-APR-19,เงาะพันธุ์โรงเรียน(ตะกร้า),"ตลาดผลไม้แสนตุ้ง ตราด",42
01-APR-19,"ยางพาราแผ่นดิบ ชั้น 3","ร้านสินการยาง ระยอง",46
01-APR-19,"ยางพาราแผ่นดิบ ชั้น 3","ตลาดกลางยางพารา นครศรีธรรมราช",50
01-APR-19,"ยางพาราแผ่นดิบ ชั้น 3","บจ.สุราษฎร์สัมฤทธิ์ธุรกิจ สุราษฎร์ธานี",48
01-APR-19,"ยางพาราแผ่นดิบ ชั้น 3","ตลาดกลางยางพารา สุราษฎร์ธานี สุราษฎร์ธานี",50.12
01-APR-19,"ยางพาราแผ่นดิบ ชั้น 3","ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี",48
01-APR-19,"ยางพาราแผ่นดิบ ชั้น 3","สำนักตลาดกลางยางพารา สงขลา",49.89
20-FEB-19,ไก่รุ่นพันธุ์เนื้อ(ราคาฟาร์มอิสระ),"ฟาร์มคุณ ณรงค์ พิพัฒสุวรรณ นครปฐม",37
20-FEB-19,"ไข่ไก่เบอร์ 3","นายสมาน ทองดี นครราชสีมา",290
20-FEB-19,"ไข่ไก่เบอร์ 4","นายสมาน ทองดี นครราชสีมา",280
20-FEB-19,ไข่ไก่คละ,"สหกรณ์ผู้เลี้ยงไก่ไข่ ฉะเชิงเทรา",230
20-FEB-19,"กุ้งขาวแวนนาไมขนาด 61-70 ตัว/กก.","ร้านสินงอกงาม ฉะเชิงเทรา",160
20-FEB-19,"กุ้งขาวแวนนาไมขนาด 61-70 ตัว/กก.","ตลาดกลางกุ้งสมุทรสาคร สมุทรสาคร",150
19-FEB-19,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","ศิริปุณย์ฟาร์ม ฉะเชิงเทรา",74.5
18-FEB-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีสหพัฒนา บุรีรัมย์",16000
18-FEB-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีเต็กเฮง สุรินทร์",15800
18-FEB-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","ตลาดกลางพืชไร่ ศรีสะเกษ",15700
18-FEB-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีกิจทวียโสธร ยโสธร",16000
18-FEB-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีไฟไทยเจริญวัฒนา อำนาจเจริญ",16250
18-FEB-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","ท่าข้าว ธกส. ขอนแก่น",16400
18-FEB-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีสหกรณ์การเกษตรสุวรรณภูมิ ร้อยเอ็ด",17000
18-FEB-19,"ข้าวเปลือกเจ้านาปีพันธุ์สุพรรณบุรีความชื้น 14-15%","โรงสีไฟโชครุ่งเรือง พิษณุโลก",7400
18-FEB-19,"ข้าวโพดเลี้ยงสัตว์ความชื้น 14.5%","ร้านใจงามการเกษตร น่าน",8.3
18-FEB-19,"ข้าวโพดเลี้ยงสัตว์ความชื้น 14.5%","หจก. สยามคอร์นโปรดักส์ (ช.กังวาล) เพชรบูรณ์ เพชรบูรณ์",9.3
18-FEB-19,อ้อยโรงงาน,"บริษัทไทยเอกลักษณ์ อุตรดิตถ์",716.32
18-FEB-19,หัวมันสำปะหลังสดคละ,"คุณไชยเลิศ จันทร์วัฒนศิริ กาญจนบุรี",2.15
18-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท สุขสมบูรณ์น้ำมันปาล์ม จำกัด ชลบุรี",2.45
18-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัทยูนิวานิชน้ำมันปาล์ม กระบี่",2.6
18-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ชุมนุมสหกรณ์ชาวสวนปาล์มน้ำมันกระบี่ จำกัด กระบี่",2.4
18-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ลานปาล์ม หานลุ่มปาล์ม(คุณสมเดช ก่อเซ็ม) พังงา",2.4
18-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัทแสงศิริน้ำมันปาล์ม จำกัด สุราษฎร์ธานี",2.9
18-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี",2.7
18-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ทักษิณ อุตสาหกรรมน้ำมันปาล์ม จำกัด สุราษฎร์ธานี",2.6
18-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ท่าฉางสวนปาล์มน้ำมันอุตสาหกรรม จำกัด สุราษฎร์ธานี",2.9
18-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ลานพระบาท สุราษฎร์ธานี",2.7
18-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","สหกรณ์นิคมการเกษตรท่าแซะ ชุมพร",2.8
18-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ศรีเจริญปาล์มออยล์ จำกัด ชุมพร",2.5
18-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท วิจิตรภัณฑ์สวนปาล์ม จำกัด ชุมพร",2.65
18-FEB-19,"มะพร้าวผลแห้งทั้งเปลือก ขนาดใหญ่","จุดรับซื้อ ผู้ใหญ่วิโรจน์ สว่างงาม สมุทรสงคราม",700
18-FEB-19,"มะพร้าวผลแห้งทั้งเปลือก ขนาดใหญ่","แหล่งรับซื้อ ทับสะแก ประจวบคีรีขันธ์",600
18-FEB-19,"หอมหัวใหญ่เบอร์ 1(ตัดจุก)","สหกรณ์ผู้ปลูกหอมหัวใหญ่บ้านกาดพัฒนา เชียงใหม่",8
18-FEB-19,"หอมหัวใหญ่เบอร์ 1(ตัดจุก)","สหกรณ์ผู้ปลูกหอมหัวใหญ่แม่วาง จำกัด เชียงใหม่",8
18-FEB-19,"หอมหัวใหญ่เบอร์ 1(ตัดจุก)","สหกรณ์ผู้ปลูกหอมหัวใหญ่จ. กาญจนบุรี กาญจนบุรี",12
18-FEB-19,"หอมแดงหัวกลางมัดจุก แห้ง 7 - 15 วัน","ร้านสิทธิกร ศรีสะเกษ",22
18-FEB-19,สับปะรดโรงงานผลขนาดใหญ่,"โรงงานอาหารสยาม ชลบุรี",3.9
18-FEB-19,สับปะรดโรงงานผลขนาดใหญ่,"บริษัท SAICO จำกัด ระยอง",4
18-FEB-19,สับปะรดโรงงานผลขนาดใหญ่,"กลุ่มสหกรณ์ผู้ปลูกสับปะรด ราชบุรี",3.9
18-FEB-19,สับปะรดโรงงานผลขนาดใหญ่,"บ. สามร้อยยอดจำกัด (เอส.อาร์.วาย.) ประจวบคีรีขันธ์",4.3
18-FEB-19,สับปะรดโรงงานผลขนาดใหญ่,"บ. กุยบุรีผลไม้กระป๋องจำกัด (เค.เอฟ.ซี.) ประจวบคีรีขันธ์",4.1
18-FEB-19,"ยางพาราแผ่นดิบ ชั้น 3","ร้านสินการยาง ระยอง",41
18-FEB-19,"ยางพาราแผ่นดิบ ชั้น 3","ตลาดกลางยางพารา นครศรีธรรมราช",43.84
18-FEB-19,"ยางพาราแผ่นดิบ ชั้น 3","บจ.สุราษฎร์สัมฤทธิ์ธุรกิจ สุราษฎร์ธานี",42
18-FEB-19,"ยางพาราแผ่นดิบ ชั้น 3","ตลาดกลางยางพารา สุราษฎร์ธานี สุราษฎร์ธานี",43.96
18-FEB-19,"ยางพาราแผ่นดิบ ชั้น 3","ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี",42
18-FEB-19,"ยางพาราแผ่นดิบ ชั้น 3","ร้านคุณพจน์ (คุณพจน์ อาคมนุวัฒน์) ชุมพร",42
18-FEB-19,"ยางพาราแผ่นดิบ ชั้น 3","สำนักตลาดกลางยางพารา สงขลา",43.43
18-FEB-19,น้ำยางพาราสด,"บริษัท ไทยรับเบอร์ลาเทกซ์กรุ๊ป ระยอง",28
18-FEB-19,น้ำยางพาราสด,"บริษัท นาบอนรับเบอร์ จำกัด นครศรีธรรมราช",41
18-FEB-19,น้ำยางพาราสด,"บริษัท ที.ที.ลาเท็กซ์แอนด์โปรดักส์ จำกัด นครศรีธรรมราช",41
23-APR-19,"ไข่ไก่เบอร์ 4","ฟาร์มจินฮั่วเส็ง ลพบุรี",190
23-APR-19,"ไข่ไก่เบอร์ 4","นายสมาน ทองดี นครราชสีมา",280
23-APR-19,ไข่ไก่คละ,"สหกรณ์ผู้เลี้ยงไก่ไข่ ฉะเชิงเทรา",240
23-APR-19,"กุ้งขาวแวนนาไมขนาด 61-70 ตัว/กก.","ร้านสินงอกงาม ฉะเชิงเทรา",140
23-APR-19,"กุ้งขาวแวนนาไมขนาด 61-70 ตัว/กก.","ตลาดกลางกุ้งสมุทรสาคร สมุทรสาคร",130
22-APR-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีสหพัฒนา บุรีรัมย์",16000
22-APR-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีเต็กเฮง สุรินทร์",15600
22-APR-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","ตลาดกลางพืชไร่ ศรีสะเกษ",15600
22-APR-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีกิจทวียโสธร ยโสธร",16000
22-APR-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีไฟไทยเจริญวัฒนา อำนาจเจริญ",16250
22-APR-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","ท่าข้าว ธกส. ขอนแก่น",16000
22-APR-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีสหกรณ์การเกษตรสุวรรณภูมิ ร้อยเอ็ด",16500
22-APR-19,"ข้าวเปลือกเจ้านาปรังพันธุ์สุพรรณบุรีความชื้น 14-15%","โรงสีไฟโชครุ่งเรือง พิษณุโลก",7800
22-APR-19,"ข้าวเปลือกเจ้านาปรังพันธุ์สุพรรณบุรีความชื้น 24-25%","โรงสีไฟโชครุ่งเรือง พิษณุโลก",6600
22-APR-19,"ข้าวโพดเลี้ยงสัตว์ความชื้น 14.5%","ร้านใจงามการเกษตร น่าน",7.8
22-APR-19,"ข้าวโพดเลี้ยงสัตว์ความชื้น 14.5%","หจก. สยามคอร์นโปรดักส์ (ช.กังวาล) เพชรบูรณ์ เพชรบูรณ์",8.3
22-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท สุขสมบูรณ์น้ำมันปาล์ม จำกัด ชลบุรี",2.45
22-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัทยูนิวานิชน้ำมันปาล์ม กระบี่",2.3
22-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ชุมนุมสหกรณ์ชาวสวนปาล์มน้ำมันกระบี่ จำกัด กระบี่",1.9
22-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ลานปาล์ม หานลุ่มปาล์ม(คุณสมเดช ก่อเซ็ม) พังงา",1.8
22-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัทแสงศิริน้ำมันปาล์ม จำกัด สุราษฎร์ธานี",2.3
22-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี",2
22-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ทักษิณ อุตสาหกรรมน้ำมันปาล์ม จำกัด สุราษฎร์ธานี",2.1
22-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ท่าฉางสวนปาล์มน้ำมันอุตสาหกรรม จำกัด สุราษฎร์ธานี",2.3
22-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ลานพระบาท สุราษฎร์ธานี",2.1
22-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","สหกรณ์นิคมการเกษตรท่าแซะ ชุมพร",2.25
22-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ศรีเจริญปาล์มออยล์ จำกัด ชุมพร",2
22-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท วิจิตรภัณฑ์สวนปาล์ม จำกัด ชุมพร",2.15
22-APR-19,"มะพร้าวผลแห้งทั้งเปลือก ขนาดใหญ่","จุดรับซื้อ ผู้ใหญ่วิโรจน์ สว่างงาม สมุทรสงคราม",800
22-APR-19,"มะพร้าวผลแห้งทั้งเปลือก ขนาดใหญ่","แหล่งรับซื้อ ทับสะแก ประจวบคีรีขันธ์",900
22-APR-19,สับปะรดโรงงานผลขนาดใหญ่,"บริษัท SAICO จำกัด ระยอง",5.4
22-APR-19,สับปะรดโรงงานผลขนาดใหญ่,"กลุ่มสหกรณ์ผู้ปลูกสับปะรด ราชบุรี",5.7
22-APR-19,สับปะรดโรงงานผลขนาดใหญ่,"บ. สามร้อยยอดจำกัด (เอส.อาร์.วาย.) ประจวบคีรีขันธ์",6.2
22-APR-19,สับปะรดโรงงานผลขนาดใหญ่,"บ. กุยบุรีผลไม้กระป๋องจำกัด (เค.เอฟ.ซี.) ประจวบคีรีขันธ์",6
22-APR-19,ทุเรียนพันธุ์หมอนทองผลขนาดคละ,"ตลาดกลางผลไม้เนินสูง จันทบุรี",65
22-APR-19,เงาะพันธุ์โรงเรียน(ตะกร้า),"ตลาดผลไม้แสนตุ้ง ตราด",18
22-APR-19,"ยางพาราแผ่นดิบ ชั้น 3","ร้านสินการยาง ระยอง",48
22-APR-19,"ยางพาราแผ่นดิบ ชั้น 3","บจ.สุราษฎร์สัมฤทธิ์ธุรกิจ สุราษฎร์ธานี",49
22-APR-19,"ยางพาราแผ่นดิบ ชั้น 3","ตลาดกลางยางพารา สุราษฎร์ธานี สุราษฎร์ธานี",50.15
22-APR-19,"ยางพาราแผ่นดิบ ชั้น 3","ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี",49
22-APR-19,"ยางพาราแผ่นดิบ ชั้น 3","สำนักตลาดกลางยางพารา สงขลา",50.98
22-APR-19,น้ำยางพาราสด,"บริษัท ไทยรับเบอร์ลาเทกซ์กรุ๊ป ระยอง",35
22-APR-19,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","ศิริปุณย์ฟาร์ม ฉะเชิงเทรา",74.5
22-APR-19,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","บริษัท โชคชัยการสุกร จำกัด นครราชสีมา",73
22-APR-19,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","ฟาร์มคุณ อำนาจ เจริญผล ราชบุรี",70
22-APR-19,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","สุดใจฟาร์ม (คุณบำเพ็ญ) นครปฐม",70
22-APR-19,ไก่รุ่นพันธุ์เนื้อ(ราคาฟาร์มอิสระ),"บริษัท เจริญโภคภัณฑ์ จำกัด ชลบุรี",36
22-APR-19,ไก่รุ่นพันธุ์เนื้อ(ราคาฟาร์มอิสระ),"ฟาร์มคุณ ณรงค์ พิพัฒสุวรรณ นครปฐม",35
22-APR-19,"ไข่ไก่เบอร์ 3","ฟาร์มจินฮั่วเส็ง ลพบุรี",200
22-APR-19,"ไข่ไก่เบอร์ 3","นายสมาน ทองดี นครราชสีมา",290
22-APR-19,"ไข่ไก่เบอร์ 4","ฟาร์มจินฮั่วเส็ง ลพบุรี",190
22-APR-19,"ไข่ไก่เบอร์ 4","นายสมาน ทองดี นครราชสีมา",280
22-APR-19,ไข่ไก่คละ,"สหกรณ์ผู้เลี้ยงไก่ไข่ ฉะเชิงเทรา",240
01-APR-19,น้ำยางพาราสด,"บริษัท ไทยรับเบอร์ลาเทกซ์กรุ๊ป ระยอง",34
01-APR-19,น้ำยางพาราสด,"ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี",48
01-APR-19,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","ศิริปุณย์ฟาร์ม ฉะเชิงเทรา",74.5
01-APR-19,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","บริษัท โชคชัยการสุกร จำกัด นครราชสีมา",73
01-APR-19,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","ฟาร์มคุณ อำนาจ เจริญผล ราชบุรี",70
01-APR-19,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","สุดใจฟาร์ม (คุณบำเพ็ญ) นครปฐม",70
01-APR-19,ไก่รุ่นพันธุ์เนื้อ(ราคาฟาร์มอิสระ),"บริษัท เจริญโภคภัณฑ์ จำกัด ชลบุรี",36
01-APR-19,ไก่รุ่นพันธุ์เนื้อ(ราคาฟาร์มอิสระ),"ฟาร์มคุณ ณรงค์ พิพัฒสุวรรณ นครปฐม",34
01-APR-19,"ไข่ไก่เบอร์ 3","ฟาร์มจินฮั่วเส็ง ลพบุรี",170
01-APR-19,"ไข่ไก่เบอร์ 3","นายสมาน ทองดี นครราชสีมา",290
01-APR-19,"ไข่ไก่เบอร์ 4","ฟาร์มจินฮั่วเส็ง ลพบุรี",160
01-APR-19,"ไข่ไก่เบอร์ 4","นายสมาน ทองดี นครราชสีมา",280
01-APR-19,ไข่ไก่คละ,"สหกรณ์ผู้เลี้ยงไก่ไข่ ฉะเชิงเทรา",220
01-APR-19,"กุ้งขาวแวนนาไมขนาด 61-70 ตัว/กก.","ร้านสินงอกงาม ฉะเชิงเทรา",140
01-APR-19,"กุ้งขาวแวนนาไมขนาด 61-70 ตัว/กก.","ตลาดกลางกุ้งสมุทรสาคร สมุทรสาคร",140
18-FEB-19,น้ำยางพาราสด,"ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี",40
18-FEB-19,น้ำยางพาราสด,"ร้านคุณพจน์ (คุณพจน์ อาคมนุวัฒน์) ชุมพร",40
18-FEB-19,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","ศิริปุณย์ฟาร์ม ฉะเชิงเทรา",74.5
18-FEB-19,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","บริษัท โชคชัยการสุกร จำกัด นครราชสีมา",73
18-FEB-19,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","ฟาร์มคุณ อำนาจ เจริญผล ราชบุรี",70
18-FEB-19,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","สุดใจฟาร์ม (คุณบำเพ็ญ) นครปฐม",70
18-FEB-19,ไก่รุ่นพันธุ์เนื้อ(ราคาฟาร์มอิสระ),"บริษัท เจริญโภคภัณฑ์ จำกัด ชลบุรี",36
18-FEB-19,ไก่รุ่นพันธุ์เนื้อ(ราคาฟาร์มอิสระ),"ฟาร์มคุณ ณรงค์ พิพัฒสุวรรณ นครปฐม",37
18-FEB-19,"ไข่ไก่เบอร์ 3","นายสมาน ทองดี นครราชสีมา",290
18-FEB-19,"ไข่ไก่เบอร์ 4","นายสมาน ทองดี นครราชสีมา",280
18-FEB-19,ไข่ไก่คละ,"สหกรณ์ผู้เลี้ยงไก่ไข่ ฉะเชิงเทรา",230
18-FEB-19,"กุ้งขาวแวนนาไมขนาด 61-70 ตัว/กก.","ร้านสินงอกงาม ฉะเชิงเทรา",155
18-FEB-19,"กุ้งขาวแวนนาไมขนาด 61-70 ตัว/กก.","ตลาดกลางกุ้งสมุทรสาคร สมุทรสาคร",150
15-FEB-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีสหพัฒนา บุรีรัมย์",16000
15-FEB-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีเต็กเฮง สุรินทร์",15800
15-FEB-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","ตลาดกลางพืชไร่ ศรีสะเกษ",15700
15-FEB-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีกิจทวียโสธร ยโสธร",16000
15-FEB-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีไฟไทยเจริญวัฒนา อำนาจเจริญ",16250
15-FEB-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","ท่าข้าว ธกส. ขอนแก่น",16400
15-FEB-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีสหกรณ์การเกษตรสุวรรณภูมิ ร้อยเอ็ด",17000
15-FEB-19,"ข้าวเปลือกเจ้านาปีพันธุ์สุพรรณบุรีความชื้น 14-15%","โรงสีไฟโชครุ่งเรือง พิษณุโลก",7400
15-FEB-19,"ข้าวโพดเลี้ยงสัตว์ความชื้น 14.5%","ร้านใจงามการเกษตร น่าน",8.3
15-FEB-19,"ข้าวโพดเลี้ยงสัตว์ความชื้น 14.5%","หจก. สยามคอร์นโปรดักส์ (ช.กังวาล) เพชรบูรณ์ เพชรบูรณ์",9.3
15-FEB-19,อ้อยโรงงาน,"บริษัทไทยเอกลักษณ์ อุตรดิตถ์",728.29
15-FEB-19,หัวมันสำปะหลังสดคละ,"คุณไชยเลิศ จันทร์วัฒนศิริ กาญจนบุรี",2.15
15-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท สุขสมบูรณ์น้ำมันปาล์ม จำกัด ชลบุรี",2.45
15-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัทยูนิวานิชน้ำมันปาล์ม กระบี่",2.4
15-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ชุมนุมสหกรณ์ชาวสวนปาล์มน้ำมันกระบี่ จำกัด กระบี่",2.6
15-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ลานปาล์ม หานลุ่มปาล์ม(คุณสมเดช ก่อเซ็ม) พังงา",2.6
